"Current Name and SPRAT ID","Current Name and SPRAT ID","Current Name and SPRAT ID","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Documents ","EPBC Act Documents ","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","State, Territory and International Threatened Species","State, Territory and International Threatened Species",
"Taxon ID","Scientific Name","Common Name","EPBC Threat Status","EPBC Threatened Species Listed Name","EPBC Threatened Species Date Effective","EPBC Act Migratory","Marine Status","Listed Name Marine","Conservation Advice","Recovery Plan","Kingdom","Phylum","Class","Order","Family","Genus","Taxon Group","IUCN Red List","IUCN Red List Listed Names",
"38519","Hemarthria compressa", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Hemarthria","monocots (single seed leaf)","Least Concern","Hemarthria compressa",
"7945","Hemiandra gardneri","Red Snakebush","Endangered","Hemiandra gardneri","16-JUL-2000","","","","01-Apr-16","","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Hemiandra","dicots (two seed leaves)","","",
"17932","Hemiandra rutilans","Sargents Snakebush, Colourful Snakebush","Endangered","Hemiandra rutilans","16-JUL-2000","","","","29-Sep-21","","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Hemiandra","dicots (two seed leaves)","","",
"1179","Hemiaspis damelii","Grey Snake","Endangered","Hemiaspis damelii","05-OCT-2022","","","","05-Oct-22","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Hemiaspis","reptiles","Endangered","Hemiaspis damelii",
"1180","Hemiaspis signata","Black-bellied Swamp Snake","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Hemiaspis","reptiles","Least Concern","Hemiaspis signata",
"274","Hemibelideus lemuroides","Lemuroid Ringtail Possum","","","","","","","","","Animalia","Chordata","Mammalia","Diprotodonta","Pseudocheiridae","Hemibelideus","mammals","Near Threatened","Hemibelideus lemuroides",
"86664","Hemiboeckella powellensis","copepod","","","","","","","","","Animalia","Arthropoda","Malacostraca","Calanoida","Centropagidae","Hemiboeckella","crabs, lobsters, shrimps, woodlice","Vulnerable","Hemiboeckella powellensis",
"88815","Hemicordulia koomina","Pilbara Emerald","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Hemicordulia","insects","Vulnerable","Hemicordulia koomina",
"1708","Hemidactylus frenatus","Asian House Gecko","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","reptiles","Least Concern","Hemidactylus frenatus",
"1405","Hemiergis decresiensis","a skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis decresiensis",
"87341","Hemiergis gracilipes","South-western Mulch-skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis gracilipes",
"1407","Hemiergis initialis","Southwestern Earless Skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis initialis",
"1381","Hemiergis millewae","a skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis millewae",
"1382","Hemiergis peronii","Lowlands Earless Skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis peronii",
"25942","Hemiergis quadrilineata","Two-toed Earless Skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis quadrilineatum",
"90719","Hemiergis talbingoensis","Eastern Three-toad Earless Skink","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Scincidae","Hemiergis","reptiles","Least Concern","Hemiergis talbingoensis",
"18568","Hemigenia ramosissima","Branched Hemigenia","Critically Endangered","Hemigenia ramosissima","11-JUN-2009","","","","11-Jun-09","","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Hemigenia","dicots (two seed leaves)","","",
"60377","Hemigomphus comitatus", ,"","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Hemigomphus","insects","Least Concern","Hemigomphus comitatus",
"90019","Hemigomphus cooloola","Wallum Vicetail","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Hemigomphus","insects","Endangered","Hemigomphus cooloola",
"86665","Hemigomphus magela","Kakadu Vicetail","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Hemigomphus","insects","Near Threatened","Hemigomphus magela",
"60378","Hemigomphus theischingeri","Rainforest Vicetail","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Gomphidae","Hemigomphus","insects","Near Threatened","Hemigomphus theischingeri",
"85519","Hemigymnus melapterus","Thicklip Wrasse, Black-eyed Thicklip","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Hemigymnus","ray-finned fishes","Least Concern","Hemigymnus melapterus",
"87651","Hemiphaga novaeseelandiae","New Zealand Pigeon","","","","","","","","","Animalia","Chordata","Aves","Columbiformes","Columbidae","Hemiphaga","birds","Least Concern","Hemiphaga novaeseelandiae",
"25989","Hemiphaga novaeseelandiae spadicea","New Zealand Pigeon (Norfolk Island race), Norfolk Island New Zealand Pigeon","Extinct","Hemiphaga novaeseelandiae spadicea","16-JUL-2000","","","","","","Animalia","Chordata","Aves","Columbiformes","Columbidae","Hemiphaga","birds","","",
"66795","Hemiphlebia mirabilis","Ancient Greenling","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Hemiphlebiidae","Hemiphlebia","insects","Least Concern","Hemiphlebia mirabilis",
"86666","Hemipristis elongata","Fossil Shark, Snaggletooth Shark","","","","","","","","","Animalia","Chordata","Chondrichthyes","Carcharhiniformes","Hemigaleidae","Hemipristis","sharks","Vulnerable","Hemipristis elongata",
"86667","Hemisaga elongata","Northern Katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Hemisaga","insects","Critically Endangered","Hemisaga elongata",
"90784","Hemisaga irregularis","a katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Hemisaga","insects","Vulnerable","Hemisaga irregularis",
"86668","Hemisaga lucifer","katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Hemisaga","insects","Vulnerable","Hemisaga lucifer",
"86669","Hemisaga vepreculae","Northern Katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Hemisaga","insects","Vulnerable","Hemisaga vepreculae",
"78463","Hemiscyllium ocellatum","Epaulette shark","","","","","","","","","Animalia","Chordata","Chondrichthyes","Orectolobiformes","Hemiscylliidae","Hemiscyllium","sharks","Least Concern","Hemiscyllium ocellatum",
"65132","Hemisteptia lyrata", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Hemisteptia","dicots (two seed leaves)","Least Concern","Hemisteptia lyrata",
"86670","Hemistomia flexicolumella","aquatic snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Sorbeoconcha","Hydrobiidae","Hemistomia","snails, slugs","Vulnerable","Hemistomia flexicolumella",
"88684","Hemistomia gemma","freshwater snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Sorbeoconcha","Hydrobiidae","Hemistomia","snails, slugs","Lower Risk/near threatened","Hemistomia gemma",
"86671","Hemistomia pusillior","aquatic snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Sorbeoconcha","Hydrobiidae","Hemistomia","snails, slugs","Endangered","Hemistomia pusillior",
"86672","Hemistomia whiteleggei","aquatic snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Sorbeoconcha","Hydrobiidae","Hemistomia","snails, slugs","Critically Endangered","Hemistomia whiteleggei",
"89477","Hemitrygon fluviorum","Estuary Stingray","","","","","","","","","Animalia","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Hemitrygon","sharks","Near Threatened","Hemitrygon fluviorum",
"89478","Hemitrygon parvonigra","Dwarf Black Stingray","","","","","","","","","Animalia","Chordata","Chondrichthyes","Myliobatiformes","Dasyatidae","Hemitrygon","sharks","Data Deficient","Hemitrygon parvonigra",
"10481","Hensmania chapmanii","Chapman's Hensmania","Vulnerable","Hensmania chapmanii","16-JUL-2000","","","","16-Dec-08","","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Hensmania","monocots (single seed leaf)","","",
"60754","Hephaestus carbo","Coal Grunter","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Hephaestus","ray-finned fishes","Least Concern","Hephaestus carbo",
"88696","Hephaestus epirrhinos","Longnose Sooty Grunter","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Hephaestus","ray-finned fishes","Vulnerable","Hephaestus epirrhinos",
"60732","Hephaestus fuliginosus","Sooty Grunter, Black Bream","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Hephaestus","ray-finned fishes","Least Concern","Hephaestus fuliginosus",
"76961","Hephaestus jenkinsi","Jenkins' Grunter","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Hephaestus","ray-finned fishes","Least Concern","Hephaestus jenkinsi",
"82929","Hephaestus tulliensis","Khaki Grunter, Khaki Bream","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Hephaestus","ray-finned fishes","Least Concern","Hephaestus tulliensis",
"37061","Heptapleurum venulosum", ,"","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Araliaceae","Heptapleurum","dicots (two seed leaves)","Least Concern","Heptapleurum venulosum",
"88817","Heptranchias perlo","Sharpnose Sevengill Shark","","","","","","","","","Animalia","Chordata","Chondrichthyes","Hexanchiformes","Hexanchidae","Heptranchias","sharks","Near Threatened","Heptranchias perlo",
"66227","Heraldia nocturna","Upside-down Pipefish, Eastern Upside-down Pipefish, Eastern Upside-down Pipefish","","","","","Listed","Heraldia nocturna","","","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","Heraldia","ray-finned fishes","Least Concern","Heraldia nocturna",
"17875","Heritiera actinophylla","Black Booyong, Black Jack","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Sterculiaceae","Heritiera","dicots (two seed leaves)","Least Concern","Heritiera actinophylla",
"15747","Heritiera littoralis","Dungu (Christmas Is.)","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Sterculiaceae","Heritiera","dicots (two seed leaves)","Least Concern","Heritiera littoralis",
"3865","Heritiera trifoliolata","White Booyong, Crowsfoot Elm","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Malvales","Sterculiaceae","Heritiera","dicots (two seed leaves)","Least Concern","Heritiera trifoliolata",
"56572","Hernandia nymphaeifolia","Sea Hearse, Kayu Jambu Hutan (Christmas Is.)","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Laurales","Hernandiaceae","Hernandia","dicots (two seed leaves)","Least Concern","Hernandia nymphaeifolia",
"83636","Herpolitha limax","Striate Boomerang Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","anemones, corals","Least Concern","Herpolitha limax",
"26507","Hesperilla picta", ,"","","","","","","","","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Hesperilla","insects","Least Concern","Hesperilla picta",
"66734","Hesperocolletes douglasi","Douglas' Broad-headed Bee, Rottnest Bee","Critically Endangered","Hesperocolletes douglasi","04-JUL-2019","","","","04-Jul-19","","Animalia","Arthropoda","Insecta","Hymenoptera","Colletidae","Hesperocolletes","insects","","",
"90759","Hesperocordulia berthoudi","Orange Streamcruiser","","","","","","","","","Animalia","Arthropoda","Insecta","Odonata","Austrocorduliidae","Hesperocordulia","insects","Near Threatened","Hesperocordulia berthoudi",
"91289","Hesperoedura reticulata","Reticulated Velvet Gecko","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Diplodactylidae","Hesperoedura","reptiles","Least Concern","Hesperoedura reticulata",
"90344","Heterocyathus aequicostatus","a stony coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Heterocyathus","anemones, corals","Least Concern","Heterocyathus aequicostatus",
"76341","Heterodontus portusjacksoni","Port Jackson shark","","","","","","","","","Animalia","Chordata","Actinopterygii","Heterodontiformes","Heterodontidae","Heterodontus","ray-finned fishes","Least Concern","Heterodontus portusjacksoni",
"68942","Heterodontus zebra","Zebra Bullhead Shark","","","","","","","","","Animalia","Chordata","Actinopterygii","Heterodontiformes","Heterodontidae","Heterodontus","ray-finned fishes","Least Concern","Heterodontus zebra",
"59646","Heteromunia pectoralis","Pictorella Mannikin","","","","","","","","","Animalia","Chordata","Aves","Passeriformes","Passeridae","Heteromunia","birds","Least Concern","Heteromunia pectoralis",
"86096","Heteromyias cinereifrons","Grey-headed Robin","","","","","","","","","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Heteromyias","birds","Near Threatened","Heteromyias cinereifrons",
"1709","Heteronotia binoei","Bynoes or Prickly Gecko","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Heteronotia","reptiles","Least Concern","Heteronotia binoei",
"59241","Heteronotia planiceps","North-west Prickly Gecko, Bynoe's Prickly Gecko","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Heteronotia","reptiles","Least Concern","Heteronotia planiceps",
"1710","Heteronotia spelea","Desert Cave Gecko","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Heteronotia","reptiles","Least Concern","Heteronotia spelea",
"26275","Heteronympha merope","Common Brown, Western Brown","","","","","","","","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Heteronympha","insects","Least Concern","Heteronympha merope",
"83213","Heteropsammia cochlea","Knucklebone, Smooth Bum Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","Heteropsammia","anemones, corals","Least Concern","Heteropsammia cochlea",
"88818","Heteropsammia eupsammides","Smooth Burn Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Dendrophylliidae","Heteropsammia","anemones, corals","Near Threatened","Heteropsammia eupsammides",
"90379","Heteroscenes pallidus","Pallid Cuckoo","","","","","Listed - overfly marine area","Cuculus pallidus","","","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Heteroscenes","birds","Least Concern","Heteroscenes pallidus",
"67563","Hevea brasiliensis","Hevea","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Euphorbiales","Euphorbiaceae","Hevea","dicots (two seed leaves)","Least Concern","Hevea brasiliensis",
"90159","Hexanchus griseus","Bluntnose Sixgill Shark","","","","","","","","","Animalia","Chordata","Chondrichthyes","Hexanchiformes","Hexanchidae","Hexanchus","sharks","Near Threatened","Hexanchus griseus",
"3384","Hexaspora pubescens", ,"Vulnerable","Hexaspora pubescens","16-JUL-2000","","","","16-Dec-08","","Plantae","Magnoliophyta","Magnoliopsida","Celastrales","Celastraceae","Hexaspora","dicots (two seed leaves)","","",
"89267","Hibbertia abyssus","Bandalup Buttercup","Critically Endangered","Hibbertia abyssus","07-DEC-2016","","","","07-Dec-16","","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"90405","Hibbertia barrettiae", ,"Critically Endangered","Hibbertia sp. Toolbrunup (J.R.Wheeler 2504)","04-JUL-2019","","","","04-Jul-19","","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"81675","Hibbertia basaltica","Basalt Guinea-flower","Endangered","Hibbertia basaltica","26-NOV-2008","","","","26-Nov-08","","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"89832","Hibbertia circinata", ,"Critically Endangered","Hibbertia circinata","13-NOV-2021","","","","13-Nov-21","","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"15222","Hibbertia crispula","Ooldea Guinea-flower","Vulnerable","Hibbertia crispula","16-JUL-2000","","","","03-Jul-08","","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"64917","Hibbertia humifusa subsp. debilis","Dergholm Guinea-flower","Vulnerable","Hibbertia humifusa subsp. debilis","16-JUL-2000","","","","01-Apr-16","22-Dec-06","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"64918","Hibbertia humifusa subsp. erigens","Euroa Guinea-flower","Vulnerable","Hibbertia humifusa subsp. erigens","16-JUL-2000","","","","01-Apr-16","22-Dec-06","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
"21970","Hibbertia marginata", ,"Vulnerable","Hibbertia marginata","16-JUL-2000","","","","03-Jul-08","28-Jul-10","Plantae","Magnoliophyta","Magnoliopsida","Dilleniales","Dilleniaceae","Hibbertia","dicots (two seed leaves)","","",
